ISBN,editura,calea,an_aparitie,rating,opID
8938,RCS Libri,http://www.gutenberg.org/files/8938/8938-8.txt,2005,7,50881
8939,Informa,http://www.gutenberg.org/ebooks/8939.txt.utf-8,2005,9,50882
894,ThomsonReuters,http://www.gutenberg.org/ebooks/894.rdf,2008,6,50883
8940,Boneir,http://www.gutenberg.org/files/8940/8940-8.zip,2005,2,50884
8941,ThomsonReuters,http://www.gutenberg.org/ebooks/8941.epub.images,2007,8,50885
8942,Scholastic,http://www.gutenberg.org/ebooks/8942.txt.utf-8,2005,2,50886
8943,ThomsonReuters,http://www.gutenberg.org/ebooks/8943.epub.images,2005,5,50887
8944,Holtzbrinck,http://www.gutenberg.org/files/8944/8944-h/8944-h.htm,2005,3,50888
8945,Penguin Random,http://www.gutenberg.org/files/8945/8945-h.zip,2005,9,50889
8946,La martiniere,http://www.gutenberg.org/ebooks/8946.epub.images,2004,4,50890
8947,Klett,http://www.gutenberg.org/ebooks/8947.epub.noimages,2005,7,50891
8948,Harper Collins,http://www.gutenberg.org/ebooks/8948.kindle.noimages,2005,3,50892
8949,Scholastic,http://www.gutenberg.org/files/8949/8949.zip,2005,4,50893
895,Pearson,http://www.gutenberg.org/files/895/895-h/895-h.htm,2008,8,50894
8950,Whiley,http://www.gutenberg.org/ebooks/8950.kindle.images,2005,4,50895
8951,Pearson,http://www.gutenberg.org/files/8951/8951-h/8951-h.htm,2005,3,50896
8952,Hachette Livre,http://www.gutenberg.org/files/8952/8952-h.zip,2005,8,50897
8953,Grupo Planeta,http://www.gutenberg.org/files/8953/8953-h/8953-h.htm,2005,6,50898
8954,Harper Collins,http://www.gutenberg.org/files/8954/8954-8.zip,2005,1,50899
8955,ThomsonReuters,http://www.gutenberg.org/files/8955/8955.txt,2005,4,50900
8956,Hachette Livre,http://www.gutenberg.org/ebooks/8956.epub.images,2005,3,50901
8957,Holtzbrinck,http://www.gutenberg.org/files/8957/8957-h/8957-h.htm,2005,4,50902
8958,Holtzbrinck,http://www.gutenberg.org/files/8958/mp3/8958-015.mp3,2005,6,50903
8959,Grupo Planeta,http://www.gutenberg.org/files/8959/mp3/8959-004.mp3,2005,1,50904
896,Penguin Random,http://www.gutenberg.org/files/896/896-h/896-h.htm,1997,2,50905
8960,Relx Group,http://www.gutenberg.org/files/8960/mp3/8960-017.mp3,2005,3,50906
8961,La martiniere,http://www.gutenberg.org/ebooks/8961.kindle.noimages,2005,8,50907
8962,La martiniere,http://www.gutenberg.org/files/8962/8962-index.htm,2005,2,50908
8963,Harper Collins,http://www.gutenberg.org/files/8963/mp3/8963-003.mp3,2005,6,50909
8964,RCS Libri,http://www.gutenberg.org/ebooks/8964.html.images,2005,9,50910
8965,Pearson,http://www.gutenberg.org/files/8965/8965-index.htm,2005,7,50911
8966,La martiniere,http://www.gutenberg.org/files/8966/8966-mp3.zip,2005,3,50912
8967,Holtzbrinck,http://www.gutenberg.org/files/8967/mp3/8967-003.mp3,2005,1,50913
8968,House,http://www.gutenberg.org/files/8968/mp3/8968-025.mp3,2005,9,50914
8969,Scholastic,http://www.gutenberg.org/files/8969/mp3/8969-010.mp3,2005,5,50915
897,Boneir,http://www.gutenberg.org/ebooks/897.kindle.noimages,2006,1,50916
8970,Informa,http://www.gutenberg.org/files/8970/mp3/8970-005.mp3,2005,6,50917
8971,Hachette Livre,http://www.gutenberg.org/files/8971/mp3/8971-000.mp3,2005,5,50918
8972,Hachette Livre,http://www.gutenberg.org/files/8972/mp3/8972-010.mp3,2005,6,50919
8973,Informa,http://www.gutenberg.org/files/8973/8973-index.htm,2005,3,50920
7607,Whiley,http://www.gutenberg.org/ebooks/7607.txt.utf-8,2005,5,49403
7608,Holtzbrinck,http://www.gutenberg.org/ebooks/7608.epub.noimages,2004,5,49404
7609,Group Madrigal,http://www.gutenberg.org/files/7609/7609.txt,2005,8,49405
761,Whiley,http://www.gutenberg.org/ebooks/761.epub.images,1996,5,49406
7610,Scholastic,http://www.gutenberg.org/ebooks/7610.kindle.noimages,2005,8,49407
7611,Penguin Random,http://www.gutenberg.org/files/7611/7611.txt,2005,4,49408
7612,Abril Educacao,http://www.gutenberg.org/ebooks/7612.epub.images,2005,5,49409
7613,Klett,http://www.gutenberg.org/ebooks/7613.kindle.noimages,2005,2,49410
7614,Grupo Planeta,http://www.gutenberg.org/files/7614/7614-h/7614-h.htm,2004,7,49411
7615,Harper Collins,http://www.gutenberg.org/ebooks/7615.txt.utf-8,2005,6,49412
7616,Holtzbrinck,http://www.gutenberg.org/ebooks/7616.kindle.noimages,2005,5,49413
7617,La martiniere,http://www.gutenberg.org/ebooks/7617.kindle.images,2005,10,49414
7618,Pearson,http://www.gutenberg.org/ebooks/7618.kindle.noimages,2005,6,49415
7619,RCS Libri,http://www.gutenberg.org/ebooks/7619.epub.noimages,2005,3,49416
762,Holtzbrinck,http://www.gutenberg.org/ebooks/762.epub.noimages,1996,1,49417
7620,Klett,http://www.gutenberg.org/files/7620/7620.txt,2005,6,49418
7621,Holtzbrinck,http://www.gutenberg.org/ebooks/7621.html.noimages,2005,9,49419
7622,Informa,http://www.gutenberg.org/ebooks/7622.html.images,2005,3,49420
7623,Hachette Livre,http://www.gutenberg.org/files/7623/7623-h/7623-h.htm,2004,4,49421
7624,Grupo Planeta,http://www.gutenberg.org/ebooks/7624.html.noimages,2005,7,49422
7625,Abril Educacao,http://www.gutenberg.org/ebooks/7625.epub.noimages,2005,1,49423
7626,Pearson,http://www.gutenberg.org/ebooks/7626.html.noimages,2005,5,49424
7627,La martiniere,http://www.gutenberg.org/ebooks/7627.kindle.images,2005,10,49425
7628,Penguin Random,http://www.gutenberg.org/ebooks/7628.kindle.images,2005,1,49426
7629,ThomsonReuters,http://www.gutenberg.org/ebooks/7629.kindle.images,2005,2,49427
763,ThomsonReuters,http://www.gutenberg.org/files/763/763.zip,1996,4,49428
7630,House,http://www.gutenberg.org/ebooks/7630.rdf,2004,9,49429
7631,Holtzbrinck,http://www.gutenberg.org/ebooks/7631.kindle.images,2005,5,49430
7632,Scholastic,http://www.gutenberg.org/ebooks/7632.html.noimages,2005,5,49431
7633,Group Madrigal,http://www.gutenberg.org/ebooks/7633.html.images,2005,10,49432
7634,House,http://www.gutenberg.org/ebooks/7634.kindle.images,2005,6,49433
7635,Informa,http://www.gutenberg.org/files/7635/7635.txt,2005,10,49434
7636,La martiniere,http://www.gutenberg.org/ebooks/7636.kindle.images,2005,6,49435
7637,Informa,http://www.gutenberg.org/ebooks/7637.kindle.images,2005,1,49436
7638,Penguin Random,http://www.gutenberg.org/ebooks/7638.html.images,2005,4,49437
7639,Hachette Livre,http://www.gutenberg.org/ebooks/7639.epub.images,2004,10,49438
764,Grupo Planeta,http://www.gutenberg.org/files/764/764-h.zip,1996,3,49439
7640,Relx Group,http://www.gutenberg.org/ebooks/7640.kindle.images,2005,1,49440
7641,Relx Group,http://www.gutenberg.org/ebooks/7641.rdf,2005,5,49441
7642,Boneir,http://www.gutenberg.org/ebooks/7642.txt.utf-8,2005,4,49442
7643,Klett,http://www.gutenberg.org/ebooks/7643.html.noimages,2005,6,49443
7644,Hachette Livre,http://www.gutenberg.org/files/7644/7644.zip,2005,3,49444
7645,Hachette Livre,http://www.gutenberg.org/files/7645/7645.txt,2005,10,49445
7646,Relx Group,http://www.gutenberg.org/ebooks/7646.kindle.images,2005,6,49446
7647,RCS Libri,http://www.gutenberg.org/ebooks/7647.html.images,2005,9,49447
7648,Whiley,http://www.gutenberg.org/files/7648/7648.txt,2005,4,49448
7649,Boneir,http://www.gutenberg.org/files/7649/7649-h.zip,2004,7,49449
765,Hachette Livre,http://www.gutenberg.org/ebooks/765.kindle.images,1996,6,49450
7650,Boneir,http://www.gutenberg.org/ebooks/7650.html.noimages,2005,4,49451
7651,RCS Libri,http://www.gutenberg.org/files/7651/7651.zip,2005,6,49452
7652,Grupo Planeta,http://www.gutenberg.org/ebooks/7652.rdf,2005,9,49453
7653,ThomsonReuters,http://www.gutenberg.org/ebooks/7653.epub.noimages,2005,5,49454
7654,House,http://www.gutenberg.org/ebooks/7654.kindle.images,2005,3,49455
7655,House,http://www.gutenberg.org/ebooks/7655.html.noimages,2005,2,49456
7656,Abril Educacao,http://www.gutenberg.org/ebooks/7656.kindle.images,2005,7,49457
7657,ThomsonReuters,http://www.gutenberg.org/ebooks/7657.epub.images,2005,8,49458
7658,ThomsonReuters,http://www.gutenberg.org/ebooks/7658.epub.images,2004,3,49459
7659,ThomsonReuters,http://www.gutenberg.org/ebooks/7659.epub.noimages,2005,9,49460
766,RCS Libri,http://www.gutenberg.org/ebooks/766.txt.utf-8,1996,8,49461
7660,Klett,http://www.gutenberg.org/files/7660/7660.zip,2005,10,49462
7661,Boneir,http://www.gutenberg.org/ebooks/7661.kindle.noimages,2005,2,49463
7662,Pearson,http://www.gutenberg.org/ebooks/7662.epub.noimages,2005,1,49464
7663,Holtzbrinck,http://www.gutenberg.org/ebooks/7663.txt.utf-8,2005,8,49465
7664,Klett,http://www.gutenberg.org/ebooks/7664.kindle.images,2005,2,49466
7665,Klett,http://www.gutenberg.org/files/7665/7665.zip,2005,10,49467
7666,RCS Libri,http://www.gutenberg.org/files/7666/7666.zip,2005,7,49468
7667,RCS Libri,http://www.gutenberg.org/ebooks/7667.kindle.noimages,2005,5,49469
7668,Scholastic,http://www.gutenberg.org/ebooks/7668.kindle.noimages,2005,9,49470
7669,Whiley,http://www.gutenberg.org/files/7669/7669.zip,2005,5,49471
767,Informa,http://www.gutenberg.org/ebooks/767.epub.noimages,1996,1,49472
7670,Boneir,http://www.gutenberg.org/ebooks/7670.rdf,2005,9,49473
7671,Scholastic,http://www.gutenberg.org/ebooks/7671.kindle.images,2004,9,49474
7672,Group Madrigal,http://www.gutenberg.org/files/7672/7672.txt,2005,5,49475
7673,Whiley,http://www.gutenberg.org/ebooks/7673.rdf,2005,1,49476
7674,RCS Libri,http://www.gutenberg.org/files/7674/7674.txt,2005,5,49477
7675,Whiley,http://www.gutenberg.org/files/7675/7675.txt,2005,10,49478
7676,Harper Collins,http://www.gutenberg.org/ebooks/7676.kindle.noimages,2005,4,49479
7677,RCS Libri,http://www.gutenberg.org/files/7677/7677.txt,2005,3,49480
7678,Group Madrigal,http://www.gutenberg.org/ebooks/7678.epub.images,2005,10,49481
7679,Relx Group,http://www.gutenberg.org/ebooks/7679.epub.noimages,2005,4,49482
768,RCS Libri,http://www.gutenberg.org/ebooks/768.epub.noimages,1996,9,49483
7680,Harper Collins,http://www.gutenberg.org/ebooks/7680.epub.noimages,2005,9,49484
7681,RCS Libri,http://www.gutenberg.org/ebooks/7681.epub.noimages,2005,7,49485
7682,Boneir,http://www.gutenberg.org/ebooks/7682.kindle.noimages,2005,2,49486
7683,Holtzbrinck,http://www.gutenberg.org/ebooks/7683.kindle.images,2005,10,49487
7684,House,http://www.gutenberg.org/ebooks/7684.epub.images,2004,10,49488
7685,Klett,http://www.gutenberg.org/ebooks/7685.epub.images,2005,10,49489
7686,Scholastic,http://www.gutenberg.org/ebooks/7686.txt.utf-8,2005,2,49490
7687,House,http://www.gutenberg.org/ebooks/7687.epub.images,2005,1,49491
7688,House,http://www.gutenberg.org/ebooks/7688.txt.utf-8,2005,5,49492
8974,Scholastic,http://www.gutenberg.org/files/8974/mp3/8974-013.mp3,2005,7,50921
8975,Group Madrigal,http://www.gutenberg.org/files/8975/mp3/8975-008.mp3,2005,4,50922
8976,Whiley,http://www.gutenberg.org/files/8976/mp3/8976-018.mp3,2005,6,50923
8977,La martiniere,http://www.gutenberg.org/files/8977/mp3/8977-016.mp3,2005,7,50924
8978,Hachette Livre,http://www.gutenberg.org/files/8978/8978-index.htm,2005,1,50925
8979,ThomsonReuters,http://www.gutenberg.org/files/8979/mp3/8979-036.mp3,2005,5,50926
898,Relx Group,http://www.gutenberg.org/files/898/898-0.txt,1997,7,50927
8980,RCS Libri,http://www.gutenberg.org/files/8980/mp3/8980-017.mp3,2005,8,50928
8981,Hachette Livre,http://www.gutenberg.org/files/8981/mp3/8981-024.mp3,2005,7,50929
8982,House,http://www.gutenberg.org/files/8982/mp3/8982-022.mp3,2005,3,50930
8983,Abril Educacao,http://www.gutenberg.org/files/8983/mp3/8983-014.mp3,2005,7,50931
8984,Relx Group,http://www.gutenberg.org/files/8984/mp3/8984-017.mp3,2005,4,50932
8985,Whiley,http://www.gutenberg.org/files/8985/mp3/8985-053.mp3,2005,5,50933
8986,Abril Educacao,http://www.gutenberg.org/files/8986/mp3/8986-016.mp3,2005,4,50934
8987,Scholastic,http://www.gutenberg.org/files/8987/mp3/8987-016.mp3,2005,8,50935
8988,Harper Collins,http://www.gutenberg.org/files/8988/8988-index.htm,2005,6,50936
8989,Pearson,http://www.gutenberg.org/files/8989/mp3/8989-001.mp3,2005,3,50937
899,Pearson,http://www.gutenberg.org/ebooks/899.txt.utf-8,1997,5,50938
8990,Group Madrigal,http://www.gutenberg.org/files/8990/mp3/8990-001.mp3,2005,1,50939
8991,RCS Libri,http://www.gutenberg.org/ebooks/8991.epub.noimages,2005,6,50940
8992,Scholastic,http://www.gutenberg.org/files/8992/8992.txt,2005,4,50941
8993,Scholastic,http://www.gutenberg.org/ebooks/8993.epub.images,2005,7,50942
8994,Scholastic,http://www.gutenberg.org/ebooks/8994.epub.images,2005,1,50943
8995,Harper Collins,http://www.gutenberg.org/files/8995/8995.zip,2005,8,50944
8996,Boneir,http://www.gutenberg.org/files/8996/8996-h/8996-h.htm,2005,2,50945
8997,Group Madrigal,http://www.gutenberg.org/files/8997/8997-8.zip,2005,8,50946
8998,La martiniere,http://www.gutenberg.org/ebooks/8998.epub.noimages,2005,5,50947
8999,Hachette Livre,http://www.gutenberg.org/ebooks/8999.kindle.images,2005,9,50948
9,House,http://www.gutenberg.org/ebooks/9.rdf,1979,1,50949
90,Penguin Random,http://www.gutenberg.org/ebooks/90.kindle.noimages,1993,9,50950
900,La martiniere,http://www.gutenberg.org/files/900/readme_warning.zip,1997,7,50951
9000,Grupo Planeta,http://www.gutenberg.org/files/9000/9000-h/9000-h.htm,2005,6,50952
9001,Holtzbrinck,http://www.gutenberg.org/files/9001/mp3/9001-022.mp3,2005,10,50953
9002,House,http://www.gutenberg.org/files/9002/mp3/9002-000.mp3,2005,2,50954
9003,Informa,http://www.gutenberg.org/files/9003/mp3/9003-037.mp3,2005,4,50955
9004,House,http://www.gutenberg.org/files/9004/mp3/9004-007.mp3,2005,5,50956
9005,Whiley,http://www.gutenberg.org/files/9005/mp3/9005-023.mp3,2005,10,50957
9006,Relx Group,http://www.gutenberg.org/files/9006/mp3/9006-003.mp3,2005,7,50958
9007,Holtzbrinck,http://www.gutenberg.org/files/9007/mp3/9007-004.mp3,2005,5,50959
9008,Relx Group,http://www.gutenberg.org/files/9008/9008-index.htm,2005,8,50960
9009,House,http://www.gutenberg.org/files/9009/mp3/9009-018.mp3,2005,8,50961
901,Holtzbrinck,http://www.gutenberg.org/files/901/901-h/901-h.htm,1997,10,50962
9010,Whiley,http://www.gutenberg.org/files/9010/mp3/9010-001.mp3,2005,8,50963
9011,Group Madrigal,http://www.gutenberg.org/files/9011/mp3/9011-008.mp3,2005,3,50964
9012,RCS Libri,http://www.gutenberg.org/files/9012/mp3/9012-006.mp3,2005,8,50965
9013,ThomsonReuters,http://www.gutenberg.org/files/9013/mp3/9013-000.mp3,2005,6,50966
9014,Harper Collins,http://www.gutenberg.org/files/9014/mp3/9014-068.mp3,2005,7,50967
9015,House,http://www.gutenberg.org/files/9015/9015-mp3.zip,2005,9,50968
9016,Penguin Random,http://www.gutenberg.org/files/9016/mp3/9016-018.mp3,2005,2,50969
9017,Holtzbrinck,http://www.gutenberg.org/files/9017/mp3/9017-005.mp3,2005,3,50970
9018,ThomsonReuters,http://www.gutenberg.org/files/9018/mp3/9018-000.mp3,2005,4,50971
9019,Holtzbrinck,http://www.gutenberg.org/files/9019/9019-mp3.zip,2005,1,50972
902,Grupo Planeta,http://www.gutenberg.org/ebooks/902.rdf,1997,4,50973
9020,Grupo Planeta,http://www.gutenberg.org/files/9020/mp3/9020-004.mp3,2005,1,50974
9021,Informa,http://www.gutenberg.org/files/9021/mp3/9021-001.mp3,2005,8,50975
9022,Whiley,http://www.gutenberg.org/files/9022/mp3/9022-001.mp3,2005,4,50976
9023,Abril Educacao,http://www.gutenberg.org/files/9023/mp3/9023-025.mp3,2005,7,50977
9024,Boneir,http://www.gutenberg.org/files/9024/mp3/9024-025.mp3,2005,3,50978
9025,Grupo Planeta,http://www.gutenberg.org/files/9025/mp3/9025-000.mp3,2005,10,50979
9026,Relx Group,http://www.gutenberg.org/files/9026/mp3/9026-009.mp3,2005,8,50980
9027,RCS Libri,http://www.gutenberg.org/files/9027/9027-mp3.zip,2005,8,50981
9028,Penguin Random,http://www.gutenberg.org/files/9028/mp3/9028-007.mp3,2005,2,50982
9029,ThomsonReuters,http://www.gutenberg.org/files/9029/mp3/9029-008.mp3,2005,5,50983
903,Holtzbrinck,http://www.gutenberg.org/ebooks/903.txt.utf-8,1997,1,50984
9030,Grupo Planeta,http://www.gutenberg.org/ebooks/9030.rdf,2005,2,50985
9031,House,http://www.gutenberg.org/files/9031/9031-readme.txt,2005,6,50986
9032,House,http://www.gutenberg.org/files/9032/mp3/9032-001.mp3,2005,5,50987
9033,House,http://www.gutenberg.org/files/9033/mp3/9033-016.mp3,2005,1,50988
9034,Penguin Random,http://www.gutenberg.org/files/9034/9034-readme.txt,2005,10,50989
9035,Penguin Random,http://www.gutenberg.org/files/9035/mp3/9035-014.mp3,2005,7,50990
9036,ThomsonReuters,http://www.gutenberg.org/files/9036/mp3/9036-003.mp3,2005,1,50991
9037,Relx Group,http://www.gutenberg.org/files/9037/mp3/9037-009.mp3,2005,6,50992
9038,Harper Collins,http://www.gutenberg.org/files/9038/mp3/9038-015.mp3,2005,6,50993
9039,Hachette Livre,http://www.gutenberg.org/files/9039/mp3/9039-005.mp3,2005,6,50994
904,Hachette Livre,http://www.gutenberg.org/files/904/904.zip,1997,9,50995
9040,Whiley,http://www.gutenberg.org/files/9040/mp3/9040-036.mp3,2005,7,50996
9041,Pearson,http://www.gutenberg.org/files/9041/mp3/9041-032.mp3,2005,3,50997
9042,Pearson,http://www.gutenberg.org/files/9042/mp3/9042-001.mp3,2005,6,50998
9043,Boneir,http://www.gutenberg.org/ebooks/9043.kindle.images,2005,5,50999
9044,Harper Collins,http://www.gutenberg.org/ebooks/9044.kindle.noimages,2005,2,51000
9045,Abril Educacao,http://www.gutenberg.org/ebooks/9045.kindle.images,2005,6,51001
9046,House,http://www.gutenberg.org/ebooks/9046.epub.noimages,2005,1,51002
9047,Whiley,http://www.gutenberg.org/ebooks/9047.html.images,2005,8,51003
9048,Grupo Planeta,http://www.gutenberg.org/files/9048/9048-8.zip,2005,6,51004
9049,RCS Libri,http://www.gutenberg.org/ebooks/9049.html.noimages,2005,5,51005
905,House,http://www.gutenberg.org/files/905/905-h.zip,1997,5,51006
9050,Pearson,http://www.gutenberg.org/ebooks/9050.epub.noimages,2005,7,51007
7689,Boneir,http://www.gutenberg.org/ebooks/7689.html.noimages,2005,9,49493
769,Abril Educacao,http://www.gutenberg.org/files/769/769-h/769-h.htm,1997,8,49494
7690,Whiley,http://www.gutenberg.org/ebooks/7690.epub.noimages,2005,3,49495
7691,Pearson,http://www.gutenberg.org/ebooks/7691.kindle.noimages,2004,5,49496
7692,Scholastic,http://www.gutenberg.org/ebooks/7692.txt.utf-8,2005,3,49497
7693,Scholastic,http://www.gutenberg.org/ebooks/7693.kindle.images,2005,7,49498
7694,Group Madrigal,http://www.gutenberg.org/ebooks/7694.kindle.noimages,2005,9,49499
7695,Boneir,http://www.gutenberg.org/ebooks/7695.kindle.images,2005,9,49500
7696,ThomsonReuters,http://www.gutenberg.org/ebooks/7696.epub.noimages,2005,2,49501
7697,RCS Libri,http://www.gutenberg.org/ebooks/7697.html.images,2005,1,49502
7698,Holtzbrinck,http://www.gutenberg.org/ebooks/7698.html.noimages,2005,3,49503
7699,Scholastic,http://www.gutenberg.org/ebooks/7699.html.images,2005,10,49504
77,RCS Libri,http://www.gutenberg.org/ebooks/77.epub.images,1993,6,49505
770,Whiley,http://www.gutenberg.org/files/770/770-h/770-h.htm,1997,2,49506
7700,Relx Group,http://www.gutenberg.org/ebooks/7700.txt.utf-8,2005,10,49507
7701,Boneir,http://www.gutenberg.org/files/7701/7701.txt,2004,9,49508
7702,RCS Libri,http://www.gutenberg.org/ebooks/7702.kindle.images,2005,9,49509
7703,Group Madrigal,http://www.gutenberg.org/ebooks/7703.kindle.noimages,2005,3,49510
7704,Klett,http://www.gutenberg.org/ebooks/7704.html.images,2005,5,49511
7705,Pearson,http://www.gutenberg.org/ebooks/7705.kindle.noimages,2005,2,49512
7706,Boneir,http://www.gutenberg.org/files/7706/7706.zip,2005,9,49513
7707,Relx Group,http://www.gutenberg.org/ebooks/7707.kindle.noimages,2005,6,49514
7708,RCS Libri,http://www.gutenberg.org/ebooks/7708.epub.noimages,2005,9,49515
7709,Harper Collins,http://www.gutenberg.org/ebooks/7709.txt.utf-8,2005,10,49516
771,Whiley,http://www.gutenberg.org/ebooks/771.rdf,1997,9,49517
7710,Pearson,http://www.gutenberg.org/ebooks/7710.txt.utf-8,2005,9,49518
7711,ThomsonReuters,http://www.gutenberg.org/ebooks/7711.kindle.images,2005,9,49519
7712,Hachette Livre,http://www.gutenberg.org/ebooks/7712.epub.noimages,2005,2,49520
7713,ThomsonReuters,http://www.gutenberg.org/ebooks/7713.txt.utf-8,2005,2,49521
7714,Relx Group,http://www.gutenberg.org/ebooks/7714.kindle.noimages,2004,10,49522
7715,Klett,http://www.gutenberg.org/ebooks/7715.kindle.noimages,2005,1,49523
7716,Relx Group,http://www.gutenberg.org/ebooks/7716.kindle.images,2005,5,49524
7717,House,http://www.gutenberg.org/ebooks/7717.kindle.images,2005,4,49525
7718,ThomsonReuters,http://www.gutenberg.org/ebooks/7718.epub.images,2005,1,49526
